,orf_id,Intercept._logFC,Intercept._AveExpr,Intercept._t,Intercept._P.Value,Intercept._adj.P.Val,Intercept._B,Dx.Status(CONTROL vs CELIAC)_logFC,Dx.Status(CONTROL vs CELIAC)_AveExpr,Dx.Status(CONTROL vs CELIAC)_t,Dx.Status(CONTROL vs CELIAC)_P.Value,Dx.Status(CONTROL vs CELIAC)_adj.P.Val,Dx.Status(CONTROL vs CELIAC)_B,onset_timeline_numeric_logFC,onset_timeline_numeric_AveExpr,onset_timeline_numeric_t,onset_timeline_numeric_P.Value,onset_timeline_numeric_adj.P.Val,onset_timeline_numeric_B,Sex(Male vs Female)_logFC,Sex(Male vs Female)_AveExpr,Sex(Male vs Female)_t,Sex(Male vs Female)_P.Value,Sex(Male vs Female)_adj.P.Val,Sex(Male vs Female)_B,Age.at.Gluten.Introduction..months._logFC,Age.at.Gluten.Introduction..months._AveExpr,Age.at.Gluten.Introduction..months._t,Age.at.Gluten.Introduction..months._P.Value,Age.at.Gluten.Introduction..months._adj.P.Val,Age.at.Gluten.Introduction..months._B,HLA.Category(High.Risk vs Standard Risk)_logFC,HLA.Category(High.Risk vs Standard Risk)_AveExpr,HLA.Category(High.Risk vs Standard Risk)_t,HLA.Category(High.Risk vs Standard Risk)_P.Value,HLA.Category(High.Risk vs Standard Risk)_adj.P.Val,HLA.Category(High.Risk vs Standard Risk)_B,HLA.Category(Low.No.Risk vs Standard Risk)_logFC,HLA.Category(Low.No.Risk vs Standard Risk)_AveExpr,HLA.Category(Low.No.Risk vs Standard Risk)_t,HLA.Category(Low.No.Risk vs Standard Risk)_P.Value,HLA.Category(Low.No.Risk vs Standard Risk)_adj.P.Val,HLA.Category(Low.No.Risk vs Standard Risk)_B,feeding_first_year(Formula vs Breast_fed)_logFC,feeding_first_year(Formula vs Breast_fed)_AveExpr,feeding_first_year(Formula vs Breast_fed)_t,feeding_first_year(Formula vs Breast_fed)_P.Value,feeding_first_year(Formula vs Breast_fed)_adj.P.Val,feeding_first_year(Formula vs Breast_fed)_B,feeding_first_yearBreastmilk_and_formula_logFC,feeding_first_yearBreastmilk_and_formula_AveExpr,feeding_first_yearBreastmilk_and_formula_t,feeding_first_yearBreastmilk_and_formula_P.Value,feeding_first_yearBreastmilk_and_formula_adj.P.Val,feeding_first_yearBreastmilk_and_formula_B,Delivery.Mode(C.Section vs Vaginal)_logFC,Delivery.Mode(C.Section vs Vaginal)_AveExpr,Delivery.Mode(C.Section vs Vaginal)_t,Delivery.Mode(C.Section vs Vaginal)_P.Value,Delivery.Mode(C.Section vs Vaginal)_adj.P.Val,Delivery.Mode(C.Section vs Vaginal)_B,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_logFC,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_AveExpr,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_t,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_P.Value,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_adj.P.Val,Dx.Status(CONTROL vs CELIAC).onset_timeline_numeric_B
virus_comp_280_cycle_1_20,virus_comp_280_cycle_1_20,0.285572429442445,0.976431006722333,0.134667671582002,0.893429248628683,0.996995076828017,-4.59658354087222,2.16183405151132,0.976431006722333,2.30586585542523,0.0254142557726767,0.0418951942609903,-3.59551459280792,-0.0275474615615695,0.976431006722333,-0.824475678185008,0.413686272168536,0.58843662938087,-5.79126132945821,-1.52630526110214,0.976431006722333,-1.68030557823399,0.0992974057735102,0.156393515499543,-4.50748433360855,0.217124571856454,0.976431006722333,0.891410741103971,0.377088678052385,0.777637746206013,-5.44479218102309,0.710063653690804,0.976431006722333,0.605036190287343,0.547961866928794,0.947523421766759,-4.59818166619347,0.955985005416555,0.976431006722333,0.407716394645687,0.685267401129524,0.999066860692725,-4.59613389791091,-0.830864420625301,0.976431006722333,-0.750749214155657,0.456413151700836,0.726866897920755,-4.59748899084404,-1.01001809331458,0.976431006722333,-1.01358737780437,0.315785334325603,0.431057598536678,-5.00645650649334,2.51266559970428,0.976431006722333,2.44686634988897,0.0180640709719477,0.0396127235357063,-3.22791157307385,0.000749953506372448,0.976431006722333,0.0156952318346865,0.987541606873148,0.999369459381768,-5.59461329624267
virus_comp_280_cycle_1_27,virus_comp_280_cycle_1_27,0.343678966019422,0.947794767883815,0.168849364787697,0.866613953750034,0.996995076828017,-4.59660365841223,2.35088632745124,0.947794767883815,2.60621896445746,0.0121098747320356,0.0279516555802148,-2.97541472500585,-0.0542724687244621,0.947794767883815,-1.57817958636876,0.120993653019035,0.440286762970676,-4.89229190666255,-1.40845272908383,0.947794767883815,-1.60318794658571,0.115355078828618,0.16424806314175,-4.6208509141449,0.196595501293038,0.947794767883815,0.83491055703774,0.407842175049278,0.777637746206013,-5.49382101856839,0.811689745467333,0.947794767883815,0.713096810288573,0.47918648009751,0.947523421766759,-4.5975008077229,0.731720427705447,0.947794767883815,0.32166278250325,0.749083719974904,0.999066860692725,-4.59621489494826,-0.779517395216596,0.947794767883815,-0.726691767746586,0.470890837980073,0.726866897920755,-4.59769421037847,-1.25569769455981,0.947794767883815,-1.29723030649069,0.200659245252989,0.357090529122726,-4.74436312937202,2.37595712787825,0.947794767883815,2.384593572375,0.0210345920069028,0.0427613093588109,-3.35395122445114,0.0342552164162678,0.947794767883815,0.718562005881384,0.475841766751616,0.999369459381768,-5.34720435350567
virus_comp_280_cycle_1_3,virus_comp_280_cycle_1_3,0.324192106152515,1.15305843431026,0.149252955482239,0.881969936206541,0.996995076828017,-4.59654492470807,2.20817058766532,1.15305843431026,2.27295574661339,0.0274744916988882,0.043768220520314,-3.64576046787024,-0.015720813516433,1.15305843431026,-0.44930555392681,0.655203010883147,0.764403512697005,-5.98996871733153,-1.67167844352468,1.15305843431026,-1.80255450504655,0.0776435140744698,0.146611587122136,-4.31858554528034,0.213959024587787,1.15305843431026,0.858255448248556,0.39495270521373,0.777637746206013,-5.46245710402983,0.645236359072696,1.15305843431026,0.543432093947174,0.589309477224678,0.947523421766759,-4.59853335182354,1.0387657636362,1.15305843431026,0.436677412623731,0.664273887990438,0.999066860692725,-4.5961004742626,-0.93686932097691,1.15305843431026,-0.831327569281056,0.409843101276244,0.726866897920755,-4.59678310644884,-0.842097712481259,1.15305843431026,-0.817783518425499,0.41746100485298,0.504432047530684,-5.13762384230051,2.72424326751771,1.15305843431026,2.60747323307796,0.0120711206134822,0.0323474113850071,-2.89159490545317,-0.0140857004837094,1.15305843431026,-0.281259958282048,0.779701715589268,0.999369459381768,-5.5307538373965
virus_comp_280_cycle_1_4,virus_comp_280_cycle_1_4,1.00145458565572,1.44651888229545,0.389299386501573,0.698161739984371,0.996995076828017,-4.59621120526145,2.36042262667771,1.44651888229545,2.12789189788208,0.0366436838496824,0.0528149976555288,-3.88624519180115,-0.0125058639635592,1.44651888229545,-0.310414992828939,0.757109403510458,0.843805852853617,-6.00942775942667,-2.12647891831768,1.44651888229545,-2.01541377159219,0.0474573275274297,0.136802818300235,-3.94637706490858,0.157634398507558,1.44651888229545,0.542929725342062,0.588793750407719,0.797283522463171,-5.62639681864368,0.333725963168409,1.44651888229545,0.247303414848103,0.805351525432127,0.956689726815957,-4.59949907685958,1.05816888418209,1.44651888229545,0.395066432085848,0.693919167413752,0.999066860692725,-4.59612119219288,-0.38934465340277,1.44651888229545,-0.298668471518814,0.76602187339774,0.885092826801963,-4.5996700547226,-0.57107098283873,1.44651888229545,-0.480707015010211,0.632128966659743,0.698216293527784,-5.28863649101848,2.42249452150948,1.44651888229545,2.01955492298057,0.0470152689612496,0.0703619770341608,-3.99952426928911,-0.0255175785795687,1.44651888229545,-0.43645722552482,0.663763324423396,0.999369459381768,-5.44350866632453
virus_comp_280_cycle_1_5,virus_comp_280_cycle_1_5,0.289749179968628,1.24272907853439,0.12840738912104,0.898354996682358,0.996995076828017,-4.59652296905624,2.26603743705079,1.24272907853439,2.23797165718747,0.0298261786250181,0.0459934886881723,-3.70474846637269,-0.0184849294227768,1.24272907853439,-0.483220433519045,0.631103017198472,0.75002034477542,-5.91691316783031,-1.75891482744721,1.24272907853439,-1.83243886581555,0.0729992901763622,0.144569739048825,-4.26770253233919,0.217419034601268,1.24272907853439,0.840234154312217,0.404880309057918,0.777637746206013,-5.46800240450762,0.631238998250312,1.24272907853439,0.5154813812728,0.608547152787723,0.947523421766759,-4.59865283605927,1.07901430189876,1.24272907853439,0.439837684046786,0.661999014651121,0.999066860692725,-4.59609030704511,-1.01830182727908,1.24272907853439,-0.873610613709113,0.386614649355914,0.726866897920755,-4.59638326971531,-0.818052308616103,1.24272907853439,-0.757605250066279,0.452334927136906,0.53788111419376,-5.16168206665091,2.83637912786897,1.24272907853439,2.62772082021588,0.0114609969011254,0.031797704355497,-2.84615922300997,-0.0137436039232922,1.24272907853439,-0.256542469663277,0.79861185325614,0.999369459381768,-5.50278131644565
virus_comp_280_cycle_1_6,virus_comp_280_cycle_1_6,0.284710818647724,1.23176248320047,0.125229034724349,0.900857364884232,0.996995076828017,-4.59652569189565,2.22389286860278,1.23176248320047,2.18187644558821,0.0339703025655059,0.049944955970599,-3.81275707006145,-0.0134388690436961,1.23176248320047,-0.357174770176749,0.722502957213041,0.816746027022894,-5.9907895095168,-1.76476976969607,1.23176248320047,-1.82530308127744,0.0740864003586333,0.145047607155022,-4.27938564348174,0.219789715903934,1.23176248320047,0.843382217844974,0.403135090252848,0.777637746206013,-5.46640604808363,0.613322959604811,1.23176248320047,0.497028038951883,0.621404056086064,0.947523421766759,-4.59874650572259,1.11625921322014,1.23176248320047,0.451606763245175,0.653555621299647,0.999066860692725,-4.59607854182011,-1.00594225561948,1.23176248320047,-0.856590620987608,0.395863418335325,0.726866897920755,-4.59653951126606,-0.759347517103191,1.23176248320047,-0.700122850443038,0.48717931496651,0.56744410374378,-5.19794578761403,2.83973443423771,1.23176248320047,2.6104389399382,0.0119799371667216,0.0323474113850071,-2.88316820430793,-0.0207230368858854,1.23176248320047,-0.388440102966031,0.699382070119114,0.999369459381768,-5.47628254416831
virus_comp_280_cycle_1_7,virus_comp_280_cycle_1_7,0.342054925188624,1.11767670523932,0.161420377772129,0.872429624241246,0.996995076828017,-4.59654706000709,2.24090744448605,1.11767670523932,2.3708104555392,0.0217486628728113,0.0382391379021045,-3.45446500641193,-0.0235461288327664,1.11767670523932,-0.67689924475793,0.501670189589625,0.646597133248849,-5.85170034288027,-1.61930886355628,1.11767670523932,-1.78665359061725,0.0802141502240414,0.147266547116748,-4.34370450434166,0.209163668339465,1.11767670523932,0.861031063461647,0.393437262821763,0.777637746206013,-5.46357795213498,0.69198753700418,1.11767670523932,0.5954632237505,0.554289019198904,0.947523421766759,-4.59824124086479,0.968313761030411,1.11767670523932,0.416100644689505,0.67916301604469,0.999066860692725,-4.59612197413542,-0.914747106483143,1.11767670523932,-0.829885538934546,0.410650101331944,0.726866897920755,-4.59679637307222,-0.968298944822673,1.11767670523932,-0.965147668749212,0.339235665317104,0.44904879405273,-5.03456894474224,2.65559783170342,1.11767670523932,2.5998475367318,0.0123084986124267,0.0326312994930193,-2.90806629757514,-0.00298361764823551,1.11767670523932,-0.0607438411806394,0.951811627307708,0.999369459381768,-5.56145219050745
virus_comp_280_cycle_1_8,virus_comp_280_cycle_1_8,0.50189265231917,1.22825089597034,0.198598132538494,0.843116367845325,0.996995076828017,-4.59645508327789,2.04149898095782,1.22825089597034,1.84411270730122,0.0691299788625705,0.0883646240121709,-4.40840258300744,-0.00671794485316504,1.22825089597034,-0.176567119077845,0.860326018322978,0.916777856795615,-6.11426789754583,-1.85742799046651,1.22825089597034,-1.75726197351929,0.0829683685189795,0.148302419541885,-4.37965259151205,0.21032306728991,1.22825089597034,0.734439309148555,0.464979137989638,0.777637746206013,-5.54453623174531,0.444654232882142,1.22825089597034,0.326634939918983,0.744856994317121,0.955875666168272,-4.59938318372357,1.25219967000076,1.22825089597034,0.461620654412044,0.645694194614554,0.999066860692725,-4.59606748585604,-0.70910064887631,1.22825089597034,-0.544358023974186,0.587815616451309,0.769848839610424,-4.5987826317662,-0.577842719933793,1.22825089597034,-0.490756305924694,0.625036701213411,0.693054746299189,-5.30695072755625,2.5883596132669,1.22825089597034,2.13857499568328,0.0357377342747883,0.0577052955206628,-3.7896817515002,-0.0565381821690842,1.22825089597034,-0.969521999267108,0.335412003079219,0.999369459381768,-5.14232480760434
virus_comp_280_cycle_1_9,virus_comp_280_cycle_1_9,0.334203367371351,1.08168175133661,0.160701420388752,0.8729928320279,0.996995076828017,-4.59656929899326,2.29876550662377,1.08168175133661,2.47784533952223,0.0167321846102121,0.0338937053900377,-3.23856924055528,-0.0334651444006322,1.08168175133661,-0.959619351678566,0.341983476008128,0.5506985016542,-5.61890044202162,-1.56524529987775,1.08168175133661,-1.75607045125408,0.0853589356672871,0.149145120087401,-4.39386656663764,0.206190078403019,1.08168175133661,0.861786196549372,0.393025601102491,0.777637746206013,-5.46643412997469,0.728666032864148,1.08168175133661,0.634818666455157,0.52851572256138,0.947523421766759,-4.59801301293292,0.884556591375586,1.08168175133661,0.38498463313244,0.701923805038784,0.999066860692725,-4.59615599129638,-0.911341815228888,1.08168175133661,-0.838185510142008,0.406018531274359,0.726866897920755,-4.59673087009445,-1.05988501044217,1.08168175133661,-1.07194266933461,0.289025237430587,0.413183966185981,-4.94955781429657,2.59740548560063,1.08168175133661,2.57555448684232,0.0130934059461603,0.0332542088462802,-2.96023063083247,0.00833819501084679,1.08168175133661,0.170831435851552,0.865063562760474,0.999369459381768,-5.54620820792177
virus_comp_2801_cycle_1_1,virus_comp_2801_cycle_1_1,0.404872630309049,1.00830681481978,0.265531783447595,0.791719808263076,0.996995076828017,-4.59642047622894,2.31612012808473,1.00830681481978,3.49583407610813,0.00101751213415868,0.0101196591965563,-0.808077400037265,-0.102923222575851,1.00830681481978,-3.69143171755515,0.000562623921415369,0.0461112116920509,-0.277244828675334,-1.37333928943206,1.00830681481978,-2.1377153365657,0.0375817144495156,0.13256554295326,-3.75594378716664,0.147133672771901,1.00830681481978,0.841676024473886,0.404080389793464,0.777637746206013,-5.45930490897249,0.964109648185961,1.00830681481978,1.16944116975395,0.247913543486617,0.947523421766759,-4.59344193741079,1.03122986083177,1.00830681481978,0.62940765218065,0.532021680639753,0.999066860692725,-4.59584743822934,-0.581125913680753,1.00830681481978,-0.749075291426684,0.457412090859533,0.726866897920755,-4.59747515023594,-1.18093265527535,1.00830681481978,-1.65049547678243,0.105272267013947,0.303929354509052,-4.32467272692715,2.28525573654917,1.00830681481978,3.15450794935731,0.00275330223855813,0.0204499202773092,-1.64134278821544,0.0479350717306549,1.00830681481978,1.26011148843985,0.213629482510934,0.971017547885251,-4.8217365355613
virus_comp_2801_cycle_1_2,virus_comp_2801_cycle_1_2,0.400238378512164,1.05397979711056,0.253034191922061,0.801284715923192,0.996995076828017,-4.5964093258752,2.38706631840397,1.05397979711056,3.48151050559001,0.00104805366315771,0.0101196591965563,-0.835161740338691,-0.122140071760746,1.05397979711056,-4.03661292481765,0.000187059307945682,0.0385472104357174,0.684886277573334,-1.39819689984749,1.05397979711056,-2.10769600824177,0.0401197289645541,0.133165837663043,-3.80649159506749,0.142142828407466,1.05397979711056,0.782577400797037,0.43758549054717,0.777637746206013,-5.49509927757154,0.965192232161281,1.05397979711056,1.13524739295992,0.261712902235025,0.947523421766759,-4.59380868478626,1.02686131995577,1.05397979711056,0.607723764949282,0.546135655377061,0.999066860692725,-4.59587722325197,-0.596796886109348,1.05397979711056,-0.747367852845898,0.458360434631608,0.726866897920755,-4.59748908304779,-1.19618892841299,1.05397979711056,-1.60351655423424,0.115152886963659,0.310663550045001,-4.37816300627963,2.26460087333438,1.05397979711056,3.02586426419835,0.00391843366829044,0.0210173949353208,-1.94257432680954,0.0620111289238649,1.05397979711056,1.52561009729579,0.133441307681369,0.881430844871089,-4.50424995860416
virus_comp_2801_cycle_1_5,virus_comp_2801_cycle_1_5,-1.86745267759766,1.08099348204808,-1.01379075460618,0.312953955162049,0.996995076828017,-4.5950801950475,3.23907599918031,1.08099348204808,3.93871034405694,0.000145697971755476,0.00759267731979042,0.843477894591526,-0.113590166457815,1.08099348204808,-3.59021072136829,0.000499057586768597,0.0447588759136816,-0.25893937686176,-0.259942932544455,1.08099348204808,-0.30844615865077,0.758338463486954,0.772749341423422,-5.67996313070666,0.347973703394047,1.08099348204808,1.62739418407184,0.106574584828111,0.664221425617307,-4.60941515647743,1.32468156462932,1.08099348204808,1.27581635403299,0.204764250362474,0.947523421766759,-4.59219258573744,-0.135076767646557,1.08099348204808,-0.0652470093567509,0.948098248610208,0.999066860692725,-4.59632459968273,-0.422914636678541,1.08099348204808,-0.428784682587644,0.668936048497606,0.822282114978458,-4.59945039878144,-1.93975506023663,1.08099348204808,-2.1940931326432,0.030376361682079,0.256166716426364,-3.50792632486761,3.08905493861744,1.08099348204808,3.33903705850273,0.00115529159574132,0.0190879710984835,-0.951696100298459,0.0517767190079958,1.08099348204808,1.13563127833488,0.25863089981365,0.986916667568798,-4.97916214825469
virus_comp_2801_cycle_1_7,virus_comp_2801_cycle_1_7,0.699905433905701,0.959883159948841,0.473929135576969,0.636701520295398,0.996995076828017,-4.59627296379778,2.43828649104728,0.959883159948841,3.73969429250638,0.000324111588436199,0.00855930148913569,0.145053449427509,-0.071221724502199,0.959883159948841,-3.02182621829281,0.00327383708138939,0.11777525297859,-1.93423385842394,-1.35538926051848,0.959883159948841,-2.13943996713722,0.0351146447984237,0.13256554295326,-3.73298628933785,0.14413907511265,0.959883159948841,0.849073189464617,0.398099967529705,0.777637746206013,-5.4794255829991,1.03825788931244,0.959883159948841,1.26524830987579,0.209057874726948,0.947523421766759,-4.59231610295257,0.600142457080135,0.959883159948841,0.367896010507233,0.713817113239574,0.999066860692725,-4.59617479304786,-0.662928059788188,0.959883159948841,-0.853859047840801,0.395456678849907,0.726866897920755,-4.59658410135836,-1.47824839593602,0.959883159948841,-2.13517815814123,0.0354711103674266,0.260488102491541,-3.61333557131935,2.32165442114245,0.959883159948841,3.23755410742174,0.00169014613871286,0.0193539756777366,-1.27017272959459,0.0561572802335225,0.959883159948841,1.6784486530874,0.0967388585381161,0.794600681980711,-4.38176857265543
virus_comp_2801_cycle_1_8,virus_comp_2801_cycle_1_8,0.492216841699751,1.02456038420774,0.338857080052549,0.735467315154398,0.996995076828017,-4.59643103221826,2.69757870852328,1.02456038420774,4.2068871013596,5.87848025474376e-05,0.00629641861006894,1.66348055017135,-0.0634579951434353,1.02456038420774,-2.70067671484234,0.00819772479201576,0.184886016288309,-2.72563969295689,-1.28172238625467,1.02456038420774,-2.05261271968456,0.042867964090382,0.13371596301557,-3.88709340848289,0.161624812198587,1.02456038420774,0.971326091723584,0.333859366306258,0.777637746206013,-5.3787663160182,1.08811689643896,1.02456038420774,1.35067469172093,0.18001709100051,0.947523421766759,-4.59127494066284,0.353758092601498,1.02456038420774,0.220291127456718,0.826118449541422,0.999066860692725,-4.59627397808061,-0.785147633985312,1.02456038420774,-1.03009440485916,0.305588389924667,0.726866897920755,-4.59482581857378,-1.55397760614123,1.02456038420774,-2.25960542651498,0.0261372018286424,0.255539570794627,-3.40025448819755,2.39279596940545,1.02456038420774,3.36938116585406,0.00109094074223825,0.0190879710984835,-0.897307410722332,0.0441831312279512,1.02456038420774,1.31325929226361,0.192267473389645,0.953465568733613,-4.82918764849321
virus_comp_2813_cycle_1_6,virus_comp_2813_cycle_1_6,16.9210710284512,15.1410489766801,3.26564214522208,0.00145389586620569,0.996995076828017,-4.59405988784841,-3.71124502114469,15.1410489766801,-1.87083141934183,0.0640083640520377,0.082875521929791,-4.00257632847904,-0.156244380115483,15.1410489766801,-2.5293155401117,0.0128359630698095,0.213001428496267,-2.96564593841892,3.61096683061963,15.1410489766801,1.74305613130061,0.0840995205577107,0.148823684573483,-4.20816512377975,-0.460490821008023,15.1410489766801,-0.749689045740535,0.455031745576657,0.777637746206013,-4.76069505964673,0.939148175831576,15.1410489766801,0.376438852173144,0.70731095824766,0.947523421766759,-4.59556436141039,4.34662149657146,15.1410489766801,0.740532079500546,0.460544490398821,0.999066860692725,-4.59516196958189,-0.269241604208559,15.1410489766801,-0.112016919887296,0.911012787094858,0.964394716942332,-4.59567139341427,-2.1870663589403,15.1410489766801,-0.952817942265758,0.342757485435355,0.45132792821166,-4.63175137225459,2.24345991941778,15.1410489766801,1.04233219998961,0.299527926797078,0.328290924781063,-4.70414158420075,-0.0992328709282211,15.1410489766801,-1.17412970851443,0.242861963178059,0.986916667568798,-4.59569220521015
virus_comp_2814_cycle_1_9,virus_comp_2814_cycle_1_9,2.01142256850874,1.07040903085408,0.902822049427639,0.375327957919226,0.996995076828017,-4.59535591534119,1.82026067126093,1.07040903085408,1.94224882274187,0.0635754732288205,0.0823901025610159,-4.2892677053137,-0.0782965431653702,1.07040903085408,-2.27190774260533,0.0320533281197009,0.296652125074632,-3.77507324352593,-0.895075716021779,1.07040903085408,-0.965148221304944,0.343811818512281,0.374372869046706,-5.31237029079341,-0.00333685620336238,1.07040903085408,-0.0137337020370128,0.989152600642175,0.994783467576364,-5.79983703341242,1.35871972429834,1.07040903085408,1.14161637383761,0.264544402715151,0.947523421766759,-4.59382613227227,0.528046467796418,1.07040903085408,0.224635716899549,0.824107854421029,0.999066860692725,-4.59623608605561,-0.639991647847279,1.07040903085408,-0.578556161245217,0.568119356708788,0.756910523134914,-4.59860629998529,-0.713723183187059,1.07040903085408,-0.706227717539938,0.486645369438884,0.567054587923455,-5.19705242949851,1.49060305204182,1.07040903085408,1.40727836887348,0.171786229829775,0.197898850902399,-4.92679574921094,-0.051315587437395,1.07040903085408,-0.964257433270648,0.344249267513225,0.999369459381768,-5.09604694809347
