"orf_id","mean_abundance","prevalence","max_abundance","cv","logFC","AveExpr","t","P.Value","adj.P.Val","B","significant","direction","celiac_direction","abundance_class","prevalence_class"
"virus_comp_2133_cycle_1_4",71.9313725490196,0.0326797385620915,15914,13.1385767958543,0.0737971343075071,1.54799350531516,4.00946395595362,8.00150145968715e-05,0.000452786974988527,1.19803824106987,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2136_cycle_1_1",2783.64705882353,0.0359477124183007,693741,14.3632949398828,0.0505798576493832,1.76736610946014,2.24092559437125,0.0293747988779333,0.0355268482779721,-4.00859640093388,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_10",519.098039215686,0.0359477124183007,131207,14.584401063965,0.0539845451267484,1.67270316120902,2.55874986634503,0.0134889937223493,0.0180804558045677,-3.34157164143112,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_11",2926.37254901961,0.0359477124183007,758694,14.9069590632511,0.0495370319920576,1.74894921680586,2.18468442151748,0.0334927619594451,0.0399686477898309,-4.12181855033302,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_2",682.660130718954,0.0359477124183007,183969,15.4653968940201,0.0537898399788788,1.66809813561259,2.56927448333583,0.0131321360657666,0.0176680956187766,-3.31770860715701,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_3",341.055555555556,0.0359477124183007,95470,16.0253079508232,0.0551708145184959,1.61244760447095,2.70934846137386,0.00913509558660046,0.0132553376397016,-3.0015523926616,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_5",153.93137254902,0.0326797385620915,42297,15.7517657109135,0.0577965275666912,1.5505007722563,3.21376621060178,0.0024114443800075,0.00461301171806053,-1.79006912691982,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_8",360.918300653595,0.0359477124183007,90638,14.516902139619,0.0538280704919588,1.64232168805515,2.5819827746107,0.0127126984791728,0.0172221085057473,-3.29113636803262,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2136_cycle_1_9",341.173202614379,0.0359477124183007,84346,14.3703143596265,0.0545975562452185,1.63240673309274,2.68049845424412,0.00985316438705308,0.0140647555266483,-3.06710951849538,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2139_cycle_1_3",2.73529411764706,0.0392156862745098,413,9.49950936918501,0.0603867090325017,1.45570469411239,3.47945751944115,0.000634589276814223,0.00169801900901595,-0.69346618504099,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_2139_cycle_1_6",135.47385620915,0.0326797385620915,31957,13.8779139193608,0.0546225106505779,1.55509972891727,3.10997959060057,0.00207645112409348,0.00412634525746412,-1.77739351951917,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2146_cycle_1_2",423.941176470588,0.0392156862745098,46207,9.02156245886065,0.0371825393380855,1.6974690410435,1.60091911370532,0.112251540101354,0.121319527033776,-5.17195137235844,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2146_cycle_1_3",576.415032679739,0.0294117647058824,94584,10.3243884333929,0.0355946335427988,1.63681189878894,1.36813404126572,0.177853672516921,0.188787387398149,-5.50727864782672,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2166_cycle_1_6",39.0980392156863,0.0326797385620915,8317,12.3789865930591,0.0626383344343422,1.55538719248464,3.13014154377819,0.00193027270422996,0.00391138984469552,-1.70855131260728,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2170_cycle_1_10",1747.49019607843,0.0522875816993464,125256,7.57980424389186,0.0745670302132559,1.95274162428092,3.8733885378843,0.000129916160731031,0.000574618912145052,0.771708637888335,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2171_cycle_1_2",619.47385620915,0.0326797385620915,68721,9.03307886079656,0.0518965437739317,1.64932722365141,2.34109201587687,0.0206977206988772,0.0259958544521175,-3.7955182321269,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2171_cycle_1_4",343.918300653595,0.065359477124183,60295,10.3887726610733,0.0462860386971533,1.96611026891075,2.61493018251634,0.00950078212381184,0.0136631615790543,-3.10145638187477,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2171_cycle_1_5",2842.39869281046,0.0947712418300654,256684,8.10979173986223,0.0529315274552029,2.44490664203373,2.55576729815555,0.0112196557958107,0.0155881925819158,-3.2188305106656,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2171_cycle_1_8",18.1732026143791,0.0326797385620915,1587,7.37514431781251,0.047345651311094,1.55313236379079,2.34607500515951,0.0203709405039312,0.0256752521038431,-3.77871365533407,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2171_cycle_1_9",238.967320261438,0.0457516339869281,52627,13.269703098773,0.0643000503372957,1.67169772218193,3.66624015678726,0.000304251717802976,0.00100824338484248,-0.0226367914686554,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2176_cycle_1_10",120.745098039216,0.0588235294117647,17596,9.24200293472587,0.0493348370336198,1.72053701620273,2.1250027111503,0.035157269045766,0.041723833346876,-4.2267874914433,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2176_cycle_1_11",129.954248366013,0.042483660130719,14526,9.90625112329737,0.0461603955523932,1.62464082159598,1.90078228271823,0.0591237112797345,0.0667465797151719,-4.65707514633123,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2176_cycle_1_12",215.434640522876,0.0816993464052288,24534,7.69872660836778,0.0627339401689221,2.14570752311234,2.61162839849098,0.00990597746450043,0.0141027597214368,-3.11787980537772,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2188_cycle_1_5",80.1470588235294,0.0359477124183007,8158,8.11538703581556,0.0626181645551029,1.59811440099709,4.19084230797324,5.49612385642156e-05,0.000375830183705779,1.5984358989412,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2188_cycle_1_8",1927.27777777778,0.042483660130719,171376,7.36324404575868,0.0764756696873699,1.79546819259694,3.38041344160408,0.00105772967816188,0.00246042087123185,-1.09216236125714,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2191_cycle_1_9",413.901960784314,0.065359477124183,61224,9.72040509414901,0.0677526470696486,1.9683108885761,3.41393601798965,0.000727089723129854,0.00186446579002584,-0.799640318366749,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2194_cycle_1_8",2890.01307189542,0.0457516339869281,432464,10.0456930731621,0.0646545272165814,1.80856372098919,3.62540528465611,0.000387696669826116,0.00118118617652822,-0.238159302893902,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2195_cycle_1_1",454.261437908497,0.0359477124183007,68551,10.0393952328841,0.0559860336044945,1.64914244879065,3.01399147673077,0.00321675851280094,0.00582965929525079,-2.13947366633197,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2200_cycle_1_3",197.235294117647,0.0588235294117647,55159,16.0030668872407,0.0269053230602041,1.63227586632348,1.35554753134698,0.178409260771485,0.189213957509492,-5.5287899951513,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2204_cycle_1_2",496.794117647059,0.0392156862745098,53114,8.51135880086743,0.0721171996522894,1.73002366489862,2.97085446754105,0.00353195124714976,0.00626252899137498,-2.21145979792692,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2204_cycle_1_3",200.049019607843,0.0555555555555556,20330,7.38881137722687,0.0626621593238251,1.75195792326497,2.93991947977958,0.00352470539800632,0.00625903992358253,-2.22970328228929,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2204_cycle_1_6",565.294117647059,0.042483660130719,134152,13.7348638354284,0.0864508197667867,1.70081877147146,4.44752676225696,1.50679405357611e-05,0.000193298511857153,2.7737378032914,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2204_cycle_1_7",1039.78431372549,0.0326797385620915,103871,7.90182743214472,0.093258652046626,1.69665408356947,3.58745218246777,0.000520028422253853,0.00144348095558608,-0.458754085118714,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2216_cycle_1_11",79.1111111111111,0.0294117647058824,16390,12.8507735715644,0.0668265609339237,1.50171166060802,3.4971871840848,0.000731083311716275,0.00186803493883376,-0.776049255967662,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2216_cycle_1_3",69.8790849673203,0.0359477124183007,14844,12.8391493035516,0.060976166234072,1.54947155755647,4.03669980928365,7.13263720273129e-05,0.000432780296751639,1.30964623754075,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2216_cycle_1_4",1074.17320261438,0.0392156862745098,110762,7.66169446008136,0.0642261161357781,1.79829515823893,3.02542663719057,0.0026857147787111,0.005065700204329,-1.9838559686255,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2216_cycle_1_8",7.05882352941176,0.0555555555555556,1176,10.5295881795694,0.0662608627990303,1.55110711450112,4.42594999378319,1.37977087727434e-05,0.000186919903751505,2.82874915378929,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2216_cycle_1_9",1479.33006535948,0.0457516339869281,109160,7.08603594968376,0.0590161456203512,1.90277547696058,2.67958113910731,0.00774513091329058,0.0116885796485335,-2.91385372505243,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2223_cycle_1_10",893.303921568627,0.0588235294117647,133590,9.04764461304795,0.0869332779212181,1.99159034132562,3.76015469556324,0.000228889644445137,0.000826343088836924,0.275925936825506,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2223_cycle_1_13",1130.38562091503,0.0294117647058824,177474,11.1957043154112,0.0717992939029393,1.58405578358803,4.24382750300499,4.25613111928837e-05,0.000327418086819541,1.81306257563841,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2223_cycle_1_2",163.408496732026,0.0359477124183007,18321,8.64056715645992,0.0829294271936663,1.59876358039471,3.85962078991265,0.000184735271399116,0.00072613097553594,0.470900216796898,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2223_cycle_1_5",44.483660130719,0.0555555555555556,7448,10.025185791233,0.0747337414424798,1.70948791714717,3.66300838815041,0.000381675897113545,0.0011694592921516,-0.194041851865108,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2223_cycle_1_6",1530.77124183007,0.065359477124183,231161,9.07527705393552,0.0585296432598602,2.09386008833161,2.69125792824973,0.00788254324774216,0.0118155867471375,-2.91452336171408,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2223_cycle_1_7",2568.25816993464,0.101307189542484,462327,10.4688329884475,0.0605309118848429,2.61016453957134,2.79939088962384,0.00554086875532446,0.0089669656641389,-2.5922746705751,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_2223_cycle_1_8",348.137254901961,0.107843137254902,28621,7.06668238775665,0.056240906153631,2.37537249411232,2.93175706866394,0.00369014704709716,0.00647278236111343,-2.24294870103992,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_2223_cycle_1_9",707.107843137255,0.0326797385620915,72772,8.36392111823276,0.0775071402433747,1.71243735071024,3.69498735666454,0.000313510271133406,0.00102785559211774,-0.0316311661839155,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_1",217.316993464052,0.0490196078431373,29011,9.09579391736756,0.0701345940033887,1.72924031812805,4.39148332035168,3.48056320207642e-05,0.000288801964539083,2.06945767160093,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_2",9157.02941176471,0.0882352941176471,594621,6.72368359781449,0.0721058059847655,2.50007357164591,3.76287766389452,0.000220521056873868,0.000813350002711686,0.308875421910949,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_3",1591.97712418301,0.0816993464052288,145748,6.9719507598637,0.053787924133457,2.29811575483047,2.63061642825075,0.00912981905507653,0.0132553376397016,-3.03861336307299,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_4",3963.06535947712,0.0947712418300654,236195,5.71563481749506,0.0536481664812958,2.66430674700181,2.3381070009271,0.0205290418896968,0.0258291800411255,-3.71889997812773,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_5",523.323529411765,0.042483660130719,80664,10.5256224542342,0.0804181348923927,1.68544671625723,4.94859387489657,2.91020102186106e-06,8.47104459606585e-05,4.36044649324299,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_8",264.16339869281,0.0588235294117647,38419,9.87786336051869,0.0855217942040717,1.86234438542613,4.88730873801567,2.08972725671206e-06,7.69345472838584e-05,4.61583881349477,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2239_cycle_1_9",529.846405228758,0.0359477124183007,75842,10.2595560820527,0.0735881072594809,1.63209731919123,4.249048405321,9.47212609376726e-05,0.000485784752523206,1.19719042540394,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2248_cycle_1_15",1.51960784313725,0.0490196078431373,166,8.30073331843556,0.0517426318545318,1.4645626391793,2.99165315269334,0.00303874645204504,0.00556828043990088,-2.12038069890623,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Low","Rare"
"virus_comp_2251_cycle_1_4",68.9967320261438,0.0326797385620915,12049,12.1100891950018,0.0524071815686956,1.50537988793518,2.80127160429295,0.00639055641458706,0.0100437919072704,-2.74105024352713,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2254_cycle_1_2",7232.51960784314,0.065359477124183,1141738,9.44412161754867,0.0550894527027094,2.30110005205695,2.27190187712634,0.0244209619528115,0.0301794331878118,-3.88091689306579,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2254_cycle_1_3",354.614379084967,0.11437908496732,35055,8.57556883849105,0.0565299277331175,2.32793164354707,3.03922823782924,0.00257159026241108,0.00486749158632116,-1.92760299286038,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_2263_cycle_1_6",727.166666666667,0.0588235294117647,122084,10.5374916167255,0.0771694144538846,1.86057956495166,3.7100733750314,0.000263146878350135,0.000909820828196131,0.113966385385683,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2263_cycle_1_8",2019.17973856209,0.0392156862745098,243560,9.07756668258981,0.0566768483512472,1.83156823064544,2.45187039721179,0.0149329373820571,0.0196669588435236,-3.47889935461405,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2265_cycle_1_1",111.359477124183,0.0882352941176471,8889,6.11831410111552,0.0522194042317085,2.09478525851836,2.16828382117512,0.031468513365577,0.0377622160386923,-4.10393096734818,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2265_cycle_1_11",62.9477124183007,0.11437908496732,4761,6.88305118087678,0.0685131197598952,2.06096088870576,3.81245937472862,0.000188052418010668,0.000732486271961985,0.447585597685979,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Moderate"
"virus_comp_2265_cycle_1_2",5494.1568627451,0.065359477124183,540979,7.84306167214836,0.0900312128252164,2.15909431171774,4.40351653866781,2.02644514422934e-05,0.000222166245795701,2.52425061143024,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2265_cycle_1_3",3422.7385620915,0.150326797385621,644685,10.8921280739419,0.0738684385814046,2.94886524452471,3.67659916535921,0.00027652732677894,0.000938015530522576,0.101053010877314,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Moderate"
"virus_comp_2265_cycle_1_9",538.493464052288,0.0457516339869281,77089,9.30706611778956,0.102058220189904,1.72065746125748,5.44227594331717,1.33251597662121e-07,2.60930855785644e-05,7.19619260489204,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2266_cycle_1_8",1906.2385620915,0.0588235294117647,375704,11.5964524280186,0.0356656577946186,1.98085733177092,1.50040657929985,0.134854629409605,0.144475502425363,-5.29124101492889,FALSE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2266_cycle_1_9",389.866013071895,0.0522875816993464,94139,13.9191212101633,0.0524191879775109,1.77029516657837,2.46685861266362,0.014937393067783,0.0196669588435236,-3.49276414393092,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2269_cycle_1_10",1978.80065359477,0.0522875816993464,314300,10.5659646357892,0.0925362110844784,1.79732783469208,5.2926701904007,2.42356449622641e-07,2.90827112151986e-05,6.6182133291253,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2269_cycle_1_2",3480.3137254902,0.0392156862745098,473938,10.6671512917507,0.0977485607682572,1.80439248783984,4.39986913819396,1.84403857103122e-05,0.000211279738404322,2.57986730749499,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2269_cycle_1_5",355.444444444444,0.0686274509803922,74729,12.3466761870327,0.0793064820680723,1.89844844419902,4.35480723787645,1.82541840994913e-05,0.000211279738404322,2.5781388325728,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2269_cycle_1_9",1765.66666666667,0.042483660130719,177292,8.5894956665632,0.0906987386800924,1.8041019122363,4.07503773000739,6.94518176059055e-05,0.000428651046198053,1.34559880775407,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2273_cycle_1_10",4983.14705882353,0.0718954248366013,1158536,13.4227185208493,0.0672840134223096,2.23120044884422,2.81073404209214,0.00555899094557944,0.00898953941199558,-2.59344782261374,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
"virus_comp_2273_cycle_1_11",76.9509803921569,0.0490196078431373,18266,13.6915635664084,0.06711479789813,1.67721465326443,3.068902850984,0.00252557116338068,0.0047888030685933,-1.92004086898048,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","Medium","Rare"
"virus_comp_2273_cycle_1_12",968.908496732026,0.0620915032679739,75366,7.4215423755035,0.104707716159826,2.05191371621159,4.44402398564377,1.5334360267623e-05,0.000193649430051374,2.76851511487437,TRUE,"Higher_in_CONTROL","Decreased_in_CELIAC","High","Rare"
