"","T0.72","T0.66","T0.60","T0.54","T0.48","T0.42","T0.36","T0.30","T0.24","T0.18","T0.12","T0.6","T0"
"virus_comp_301_cycle_1_112",6.82328260478517,6.7004911460977,6.56626807894491,6.41826432900283,6.55591977399275,6.42944098271717,5.96520749073007,5.77315085580854,5.71308850148385,5.50993085002789,5.10079640634866,4.00900895202773,3.38747607850626
"virus_comp_301_cycle_1_125",6.99747709306985,6.88074309040113,6.75372550376013,6.61443590986204,6.77644504030822,6.65760454230486,6.19362734821911,6.02223975480783,6.00054437268966,5.8293591430664,5.47767767259329,4.51907882366841,4.14018149545529
"edge_72_21",-1.16055922601394,-0.999040786790273,-0.817132663695383,-0.608933001041232,-0.972946254231985,-0.904496839572399,-0.741138778896254,-0.61523966592173,-0.401972944965228,-0.139284655325878,0.132445154993255,0.40055419149155,0.610648296952691
"virus_comp_2739_cycle_1_4",7.8352666195875,7.6898756671242,7.52817345250045,7.34603212763973,7.38917717850506,7.48953955635005,7.36599890584402,7.18171343199938,6.94935281803372,6.6622565651737,6.0203642960524,5.52353200080387,4.38484141187462
"virus_comp_301_cycle_1_117",6.53037965048671,6.39706047306763,6.25015515419506,6.08657714410386,6.23909933501444,6.12060326668662,5.63494394950458,5.42343790420183,5.30802329981874,5.10800733843843,4.57601307893241,3.17061053396731,1.78111580579447
"virus_comp_7998_cycle_1_2",3.54222990091866,3.37597461487719,3.18803406787323,2.97189058513054,3.48813161397467,3.32794067428621,2.70197607010721,2.49911973520826,2.36484592359658,2.16558245823698,1.72009571567033,-0.835257284015116,-1.03002078138268
"virus_comp_357_cycle_1_8",2.73707827513794,2.626925879015,2.50766273379743,2.37764472677197,2.27617420918714,2.02522397895243,1.7236565773846,1.50146154815135,1.35690152617272,1.15825561033361,0.814576626417637,-0.147568158617107,-0.471244065318882
"edge_4_43",-2.37809134042251,-2.33381398557366,-2.28813458328063,-2.24096142984298,-1.42126541244235,-0.899516354736477,-1.01234070655177,-0.626958455351322,-0.845193697400921,-0.527644894464469,-0.418189331438238,0.14922884681052,0.208316564512609
"virus_comp_808_cycle_4_14",9.606528759134,9.51090472372341,9.40848980891368,9.29824524753295,9.21684513306023,8.86502067454864,8.33326764305356,8.00541170648597,8.27564276347933,8.2652687608153,7.91717192628832,5.2144724355472,5.9184051584132
"virus_comp_2391_cycle_1_9",13.259566520042,13.1659058998418,13.065740007375,12.958097285531,12.5474725360609,12.1158984561293,12.0553030277912,11.8594240162032,11.5432428742648,11.518051118258,11.2026314304271,10.6990255754288,10.2122094434161
"edge_2658_7",-2.41398607852278,-2.31013695720061,-2.19822861980932,-2.07690415424445,-1.87575331691898,-1.64521863945049,-1.46964083893594,-1.23672698753492,-1.02443928375383,-0.74426127163537,-0.442949427454204,0.12375605345437,0.465992693822755
"virus_comp_7271_cycle_1_3",9.14841771684624,9.05816609809771,8.96188954858181,8.85872574641412,8.44879171630481,8.01582843016743,7.96061362543479,7.77621796752603,7.4824658352358,7.47236933708617,7.18829907289719,6.70877034723986,6.30666793310954
"virus_comp_2489_cycle_1_3",10.8409717326439,10.7253731677599,10.5996988618762,10.4620232107434,10.1816975429925,10.0911795494457,9.99336953876813,9.70699283073014,9.58115298083088,9.07339769624376,8.536916982293,7.65332241713827,6.17621474830321
"virus_comp_14963_cycle_1_1",8.65380575762376,8.51634498478851,8.36439414074109,8.19453444838488,8.23945140436764,8.35812308982716,8.25844555666187,8.09052624420223,7.90250535777902,7.63373646679511,7.08660866269906,6.68716989197098,5.93094865006062
"virus_comp_301_cycle_1_57",4.94427342063801,4.81472602529356,4.67238787850824,4.51445371453461,4.64923733358469,4.52186700725322,4.06411103276175,3.86054263443552,3.74142656076114,3.51379330508331,3.04791489603985,1.86215416814992,0.876738534840007
"virus_comp_18153_cycle_1_5",-6.43416299727263,-6.51441316071944,-6.59043363882673,-6.66264805861165,-8.25875062802507,-8.89354950399178,-9.17381880155229,-9.32075369271122,-8.56005773564727,-8.77267498626577,-8.77857635207815,-9.47798619527318,-9.29559634699035
"virus_comp_155_cycle_2_70",3.13855844241278,2.96035985690793,2.75700711547863,2.52021305346263,2.40475262253247,2.72846640120877,2.55073724908997,2.15223451737399,2.42587209419228,2.36109123445554,0.793554501391749,-1.80227106559096,-2.05487030771827
"virus_comp_720_cycle_1_33",-1.46800912201997,-1.34897633838027,-1.21923209468188,-1.07665624038912,-0.784610263368285,-0.46545406667497,-0.105042773036215,0.234449532253677,0.313692724870594,0.696675299878426,0.806830758054907,0.964300556618389,1.13108067350649
"virus_comp_2170_cycle_1_10",12.9561397824467,12.7903322273655,12.6029638004441,12.3875770261723,12.7348878813701,12.7154051364489,12.3560295777399,12.2681735978819,11.5614456517711,11.4402213675189,10.7635293200032,10.1510770326402,7.07755392315188
"virus_comp_17845_cycle_1_5",-1.69726884211067,-1.60498620758836,-1.50639483408898,-1.40056843967902,-1.03261441029729,-0.913288292878679,-0.920664922030201,-0.748999209431557,-0.501178150652322,-0.448846492359403,-0.0225844311470465,-0.0400929851306842,0.39860431153608
"virus_comp_18040_cycle_1_14",-1.19011983726267,-1.10806685954839,-1.02106420990746,-0.928476178612849,-0.796132490354396,-0.581680304501907,-0.423410527557632,-0.283680769865818,-0.131382968446398,0.11297805274319,0.18182722862657,0.510793861440778,0.57059023027095
"virus_comp_17985_cycle_1_1",2.45358800605567,2.25989622632631,2.03610702026765,1.77111484110936,2.01917638894526,1.87345217185441,1.34994366324907,1.02774958323919,0.31473302849207,0.360155010180871,-0.82274098747271,-1.52351969388967,-1.73278352468484
"edge_4_41",3.96768453243028,3.7779887179863,3.55951929274726,3.30195922160365,3.70946019936188,3.63326368528527,3.1343042729656,2.95307809174706,2.4127195525991,2.1665877949804,1.12901637247616,-0.689144705805666,-1.79106568597679
"virus_comp_250_cycle_1_140",5.35082030208428,5.17166448055381,4.96706375419044,4.7285747703456,5.17918361664887,5.04883844426973,4.53190313205015,4.34694081128153,3.3321291320707,3.44215874934528,2.57797113276679,1.26557560876721,-1.44291600102069
"virus_comp_17870_cycle_1_1",3.37650585776533,3.21322044601163,3.02906732811874,2.81792032044812,2.64886632135998,2.64655706022747,2.60044538498683,2.42660033653828,1.50103264589354,1.34623085326874,-0.212166284581361,0.0317393931299514,-1.37009822441278
"virus_comp_1898_cycle_1_17",-2.4815027413422,-2.42519821904768,-2.3666067256947,-2.30553458283849,-1.99099109372104,-1.74093775139823,-1.53899027935288,-1.34109450347298,-1.41541024253229,-1.23272210710752,-1.0770171469562,0.151582957045273,0.089158727252155
"edge_4_38",-2.37917698213399,-2.32346979120147,-2.26552486738414,-2.20515488209047,-0.98996615030898,-0.180881370745811,-0.623862335424963,0.0897103972905818,-0.354136825421738,0.237842677901162,0.491561831697612,0.923115034641783,1.02645300923976
"edge_1847_32",6.50445540935659,6.3903067063166,6.26634431107048,6.13072072336995,5.78517651082369,5.4017836949423,5.25173580893094,5.00111601173562,4.5530495162351,4.41441743182631,3.85268586913123,2.96672552985221,0.84013394428455
"edge_329_8",-1.7528705353372,-1.67943995801232,-1.60207051990158,-1.5203155842893,-1.15916577334248,-0.792847194171603,-0.583554678858018,-0.267503484185792,-0.332566300149579,0.0623205894972991,0.119163873104559,0.556544651494497,0.585343483561243
"virus_comp_2977_cycle_1_7",1.58042994134766,1.50921215948626,1.43429536456802,1.3552741547004,1.00930820514353,0.771585537049845,0.663026063974306,0.440780227165536,0.637403616701442,0.218902915860144,0.170874946351599,0.222180671247928,-0.030591189488661
"edge_4_7",1.64082717489201,1.43947912061065,1.20540045678137,0.925844629104005,1.41242379833638,1.42182605428869,0.945599343460499,0.82529488006038,0.413705642251899,0.378292736388636,-0.459217290136068,-0.783448995545066,-1.15654422795668
"virus_comp_634_cycle_1_71",-1.97567850253497,-1.95621962615361,-1.93649469851673,-1.9164963434925,-0.703126354771298,0.166688903667912,-0.346676091687526,0.115709694760844,-0.30887401696336,-0.101435425535958,-0.0529519175815272,0.221577675225801,0.223013506469393
"virus_comp_18196_cycle_1_1",3.79965592223199,3.66107032573065,3.50774359580918,3.33616233918671,3.24898511841476,3.03204607046448,2.58371992490191,2.27387911290645,2.05393711344165,1.73199405601511,0.771281131654498,-1.09300825057497,-1.68996234585799
"edge_1847_3",5.52150863358739,5.40692049014103,5.28243962594844,5.14619511572791,4.78698707752253,4.40178072185691,4.25738515956618,3.99831512632369,3.55386786689018,3.3850131410559,2.80201416388607,1.88380661204535,-0.526917029686846
"virus_comp_733_cycle_1_8",1.80283739789349,1.67479472265604,1.53427126316445,1.37856853169212,0.531338729675676,-0.780135284651232,-0.844864048353577,-1.16446516019342,-1.24815670730401,-1.28179482436303,-1.35352418166652,-1.85510636342512,-1.77350438389415
"virus_comp_11443_cycle_1_1",-2.3560897069488,-2.23009242991443,-2.09202903312621,-1.93934135521931,-1.50860938166505,-1.06879952033523,-1.22485554078147,-0.953056757445508,-0.613067364795905,0.268533807709452,0.365866853145943,0.472233123129201,0.887312430447167
"virus_comp_590_cycle_2_58",6.60587967737241,6.4973661329649,6.38002194414704,6.25228152192284,5.86057875861878,5.44805505242546,5.33254450591938,5.07732254242263,4.68032387558244,4.52140848880532,4.03029499393048,3.20206594015615,1.66643601282622
"virus_comp_1102_cycle_1_2",-3.61238363823312,-3.40913408461215,-3.17248001007015,-2.88923943199537,-3.29027547740427,-3.45098398864474,-2.58117284853832,-2.3472120160354,-1.7951021914363,-0.268966348930311,1.78906227138782,2.49105226166758,3.08137186651151
"edge_1468_41",6.49425649324738,6.40239255197146,6.30427894951666,6.1990028569461,5.85327195730722,5.42666396894541,5.13478117143932,4.77456990665944,4.97182153392352,4.61720295379146,4.35883479085412,2.54201377175536,2.29563934560949
"virus_comp_752_cycle_1_1",3.60027018926287,3.57816581743434,3.55571749493601,3.53291434840058,3.28915205971201,3.02946833431353,2.90553568931561,2.80325128684538,3.11826024004726,3.0706073811217,3.04001780285008,2.63124809639193,2.74504837082317
"virus_comp_1925_cycle_1_4",1.06461720541306,0.953942282527725,0.834066306790458,0.70331954162691,0.0650396653486523,-0.770804678361897,-0.975704516532071,-1.15183292955033,-1.16343503381466,-1.2273767580252,-1.21462135785182,-1.66187125921687,-1.54784220264353
"virus_comp_301_cycle_1_25",6.97033956681093,6.8607433580878,6.74213199175563,6.6128883158952,6.77109019887801,6.65291100464303,6.19694311309634,6.03780589591728,6.05274249925135,5.89954058386059,5.59144430379466,4.72189010550249,4.46831351449279
"edge_2044_33",-3.06729459599278,-2.9107403080217,-2.73510604869808,-2.53508714041225,-2.95188161910242,-2.97309315184867,-2.49334596088941,-2.32803341398556,-1.99601895028184,-1.58824484617206,-1.07725631778077,-0.583105084026774,0.612132651256365
"virus_comp_2945_cycle_1_3",3.01687121603787,2.90513691208103,2.78401699006132,2.65178887797033,1.64862520914291,-0.611181193115685,-1.0849417896153,-1.72522750123523,-0.648074199215265,-1.40302965212311,-1.5516411425711,-2.60683090641176,-2.51281280463128
"edge_284_8",5.16881886636342,5.11160112843153,5.05202006425245,4.98987200106831,4.81546619530231,4.54906468268325,4.31085889528173,4.13118855955417,4.37801725929975,4.16305261000225,4.11920182952101,3.42197752516525,3.52032094428671
"virus_comp_155_cycle_2_196",6.21137649797461,6.1224121715643,6.02759919275242,5.92611411059862,5.78841081662719,5.9651392131788,5.95818410241812,5.7845348372123,5.98749734604324,5.78486134497313,5.39932867426235,4.7514935561945,4.62915165748989
"edge_329_6",-2.02748246157334,-1.94752858920914,-1.86288236887584,-1.77295850129875,-1.31021629597522,-0.861554067311994,-0.603600011066192,-0.176769021135003,-0.268891280418503,0.146744581086155,0.306343991358796,0.837296999014853,0.878797592044094
"edge_1468_40",4.4263873205137,4.35182094973423,4.27318952256612,4.1900241325925,3.78693925370623,3.30744749846007,3.08638072769726,2.75317437195963,3.04613343162729,2.74349829219146,2.63171597753705,1.35383993931014,1.49253093797738
"virus_comp_2311_cycle_1_11",-7.11902111774644,-6.98888680477147,-6.84583970423321,-6.6870320721485,-6.3572294179078,-6.16617156506736,-6.40329911680655,-6.18102142718735,-6.1110042014483,-6.02554684718395,-5.50630252159685,-4.75569264636621,-4.10999846274273
"virus_comp_2945_cycle_1_6",-0.46746311368404,-0.428311124287432,-0.388066914973468,-0.346667793496581,-0.300254407869084,-0.194728459578244,-0.291036455748629,-0.265575778950305,-0.243460875454164,-0.0908863693221884,-0.152029053126715,-0.0988599531791077,-0.0698745684618741
"virus_comp_436_cycle_1_6",-4.90591294207224,-4.81197911810863,-4.7115006735307,-4.60349689079407,-3.90584994998917,-3.49597279256486,-3.54079647550072,-3.17075527130877,-2.82137551102471,-2.20612067614188,-1.64185360656198,-1.98389238350967,-0.376849642715506
"edge_284_13",4.30777234386259,4.24596104681529,4.18138248246988,4.11377721157019,4.02196832862248,3.80194334515032,3.52666075801851,3.36981657307703,3.58218289832342,3.40381504336904,3.32796331934928,2.6752178181141,2.74269997760116
"virus_comp_13387_cycle_1_3",-0.381810710661752,-0.320077018295931,-0.255583159259317,-0.188070715550512,-0.256493605556658,-0.190526117927676,-0.118110513101051,-0.0697870275268704,0.0808492299752053,0.146746577701355,0.178588966013895,0.274419356468409,0.308198594886456
"virus_comp_301_cycle_1_2",5.78086316379248,5.676860993512,5.56477489792385,5.44324145563572,5.6337317124852,5.52606196659805,5.07237249707993,4.93366399717747,4.97382754804723,4.84440071714957,4.57788121966524,3.79688873453672,3.63999596267365
"edge_284_14",4.76428905117221,4.69824117139151,4.62902388161363,4.55631760390496,4.22818681984909,3.86525382260987,3.72852377655129,3.47472551440697,3.68407123859678,3.34915634475133,3.32556487249468,2.48969853212776,2.54837580976507
"virus_comp_155_cycle_2_176",5.03373988650193,4.8833107716987,4.71535083180302,4.52522833501776,4.62607464894136,4.83484284632382,4.73009653925647,4.54153519351442,4.47886439855563,4.30719718087059,3.59990807903434,2.6536655434981,1.6444352319251
"virus_comp_9227_cycle_1_2",-1.27372085347387,-1.17385065516888,-1.06654936474071,-0.950621582430233,-0.959328163083965,-0.93793857042184,-0.865688796826484,-0.749515648950669,-0.618516304511306,-0.592200907697799,-0.311166543312797,-0.328521004619513,-0.0417050085562674
"edge_1847_37",5.28346275594918,5.16623861611061,5.03864045847394,4.89865228752487,4.58484367412433,4.22620531400971,4.05698786422886,3.80562747342832,3.34306920765776,3.1895431838562,2.59929651335377,1.6869836786047,-0.547575327150243
"virus_comp_301_cycle_1_4",5.96155402611596,5.82412496840843,5.67221288379578,5.50240163532117,5.63521060037338,5.50316237300532,5.02534075185573,4.79988720076237,4.63614925145206,4.3746849578274,3.8044114050403,2.22707373307835,-0.499190271553011
"virus_comp_11746_cycle_1_4",3.7647618159742,3.65665085264171,3.53977732878746,3.41259452216625,3.11864335597878,2.78866928597345,2.6470284724633,2.43550934581779,2.05938379501572,1.95438977037221,1.53243344017587,0.962671795076398,0.138894238585894
"virus_comp_17832_cycle_1_2",4.06630989434086,3.95130757746623,3.82633774001165,3.68950718194258,3.7072651010542,3.49163453628632,3.09911526689859,2.86458035033438,2.86726662872677,2.61412032416262,2.28808966695701,0.963121050323597,0.536993505535278
"virus_comp_490_cycle_1_7",4.87534808155033,4.73765523551838,4.58542071442866,4.41520637621498,4.26974074813958,3.98807947717971,3.74236249474721,3.52059970944177,2.90053125710488,2.77838931918701,1.98688634345142,0.806182229389921,-1.47668546485165
"virus_comp_9132_cycle_1_3",2.27803304769565,2.21530986481646,2.14973526506431,2.08103759737584,0.211399344567302,-1.67751108301348,-2.00399594122603,-2.31227970808101,-1.41731556915617,-1.71584431560798,-1.74690874793157,-2.72417150645017,-2.51838926934149
"edge_4_12",2.77803068175928,2.60194964981079,2.40135088046018,2.16828486414317,2.31564815984027,2.22037558022169,1.76025014490987,1.51688111575062,1.04043821459864,0.79485848150645,-0.475147903312836,-1.06097566483292,-1.56604915039815
"virus_comp_18362_cycle_1_4",-1.96638650705486,-1.81154765056566,-1.63807008888973,-1.44084454150896,-1.48334024623949,-1.22087324283558,-0.529021611943977,-0.0690206292786265,0.662404212877709,0.836059185864847,1.13943612671051,1.74065366075487,1.78034370584105
