"ORF","in_t24","in_t36","in_t42","timepoint_pattern"
"virus_comp_230_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_107",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_35",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_303_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_732_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"edge_187_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_105",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17971_cycle_1_12",FALSE,TRUE,FALSE,"t36 only"
"edge_2194_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18162_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"edge_1989_28",FALSE,TRUE,TRUE,"t36_t42"
"edge_1801_3",FALSE,TRUE,FALSE,"t36 only"
"edge_1594_34",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2265_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"edge_2143_44",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1058_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_24",FALSE,TRUE,TRUE,"t36_t42"
"edge_1709_54",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17772_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_7540_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_14",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1342_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_562_cycle_1_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17777_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1260_cycle_2_14",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_64",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2060_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_165",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_152_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_102",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2465_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17837_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_32",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_561_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1262_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17945_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"edge_48806_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2073_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_1476_20",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2807_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_722_cycle_1_51",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1058_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2211_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_11_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2223_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2349_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_391_cycle_1_79",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2340_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2215_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_172",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_92",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2060_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17800_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_157",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17837_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"edge_48732_20",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1933_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_16",FALSE,TRUE,FALSE,"t36 only"
"edge_16_17",FALSE,TRUE,TRUE,"t36_t42"
"edge_1782_18",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2476_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_51",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4442_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_32",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2169_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_839_cycle_1_43",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_91",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17924_cycle_1_34",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_384_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_20",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17800_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2305_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_16662_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2060_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_107",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_729_cycle_1_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18026_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2709_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_33",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_59",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_125",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1058_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_542_cycle_2_8",FALSE,TRUE,FALSE,"t36 only"
"edge_1476_18",FALSE,TRUE,TRUE,"t36_t42"
"edge_48732_26",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_53",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_103",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_18162_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_306_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_12",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_27",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_347_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_48",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17874_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2742_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"edge_3739_14",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_613_cycle_1_17",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_821_cycle_5_25",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_127",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_9132_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17797_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_38",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17848_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_206",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2223_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1965_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2475_cycle_5_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_301_cycle_1_26",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_113",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17945_cycle_1_12",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_36_cycle_2_76",FALSE,TRUE,TRUE,"t36_t42"
"edge_1709_38",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3616_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2050_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_95",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18178_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"edge_1476_13",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2386_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17817_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_36",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_71",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_14288_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_44",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_72_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_116",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17843_cycle_1_16",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2334_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18390_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_69",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_161",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_40",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1660_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2904_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2475_cycle_5_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_1594_55",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_126_cycle_1_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17932_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4722_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"edge_1803_31",FALSE,TRUE,FALSE,"t36 only"
"edge_72_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_347_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_14963_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_18",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4337_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1260_cycle_2_10",FALSE,TRUE,TRUE,"t36_t42"
"edge_2486_32",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_699_cycle_1_56",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_347_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_14",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_44",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_199_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1318_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_167_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_141",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2215_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2814_cycle_1_9",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_197_cycle_1_45",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_722_cycle_1_50",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_170",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_546_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_713_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_51",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2216_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_47",FALSE,TRUE,FALSE,"t36 only"
"edge_1709_37",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_952_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18131_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2477_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_66",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_587_cycle_1_17",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1020_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17945_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2310_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_6322_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2050_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2476_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1965_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2904_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1542_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18390_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_149",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2239_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_37",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_8676_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"edge_1782_19",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1317_cycle_1_14",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2106_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1898_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1740_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_16692_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_821_cycle_5_14",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_8146_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_81",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_4337_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17837_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18380_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2475_cycle_5_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_61_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4744_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2591_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_9712_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_20",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17877_cycle_1_45",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2216_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_36_cycle_2_65",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1865_cycle_1_15",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_48",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_62_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_335_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2310_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_18",FALSE,TRUE,FALSE,"t36 only"
"edge_4_23",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2471_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18383_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_752_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_347_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_1732_74",FALSE,TRUE,FALSE,"t36 only"
"edge_1468_53",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_91",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1997_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_564_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2169_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2443_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_722_cycle_1_48",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1058_cycle_1_14",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18095_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_564_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_5915_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_163_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_140",FALSE,TRUE,FALSE,"t36 only"
"edge_4_42",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2310_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17932_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_331_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2591_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_3098_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"edge_1509_5",FALSE,TRUE,FALSE,"t36 only"
"edge_1476_11",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2233_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2402_cycle_1_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_34_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_4210_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2431_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_21",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_36_cycle_2_24",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2475_cycle_5_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1965_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2807_cycle_1_5",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_57",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_41",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2438_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_332_cycle_1_6",FALSE,TRUE,FALSE,"t36 only"
"edge_1845_9",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17787_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_62_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1298_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_13_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_82",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_34",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1749_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1260_cycle_2_18",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3029_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_195_cycle_1_69",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_51",FALSE,TRUE,TRUE,"t36_t42"
"edge_48732_27",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_506_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"edge_61_6",FALSE,TRUE,TRUE,"t36_t42"
"edge_4_29",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_18294_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_975_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_52",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_27",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17860_cycle_1_54",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_14",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_35",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_53",FALSE,TRUE,FALSE,"t36 only"
"edge_2143_21",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_301_cycle_1_74",FALSE,TRUE,TRUE,"t36_t42"
"edge_1468_75",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_50",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_347_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17807_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1144_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_722_cycle_1_58",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_9370_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_171",FALSE,TRUE,FALSE,"t36 only"
"edge_48732_25",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1045_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17296_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_16893_cycle_1_1",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_65",FALSE,TRUE,FALSE,"t36 only"
"edge_4_71",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17794_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_564_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"edge_1631_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_37",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_177",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_195_cycle_1_182",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_3226_cycle_1_8",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_24",FALSE,TRUE,FALSE,"t36 only"
"edge_3739_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_330_cycle_1_53",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_230_cycle_1_30",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17932_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17932_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2050_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_84",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1260_cycle_2_15",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_230_cycle_1_24",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_765_cycle_1_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_126_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_39",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_330_cycle_1_60",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2233_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1888_cycle_1_1",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2838_cycle_1_6",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_17877_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1171_cycle_1_7",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2396_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17843_cycle_1_30",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_590_cycle_2_8",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17877_cycle_1_39",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_150_cycle_1_74",FALSE,TRUE,FALSE,"t36 only"
"edge_3176_5",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2527_cycle_1_4",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_2026_cycle_1_2",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_197_cycle_1_19",FALSE,TRUE,FALSE,"t36 only"
"edge_284_10",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1750_cycle_1_2",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_562_cycle_1_17",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_51",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17932_cycle_1_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_12691_cycle_1_3",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_1749_cycle_1_13",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17877_cycle_1_49",FALSE,TRUE,FALSE,"t36 only"
"edge_284_4",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_164_cycle_1_22",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17877_cycle_1_7",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_12_cycle_1_3",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17877_cycle_1_31",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1111_cycle_2_15",FALSE,TRUE,TRUE,"t36_t42"
"edge_2143_45",FALSE,TRUE,FALSE,"t36 only"
"edge_1732_33",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_1173_cycle_1_5",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_29",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_17935_cycle_1_10",FALSE,TRUE,TRUE,"t36_t42"
"virus_comp_150_cycle_1_70",FALSE,TRUE,FALSE,"t36 only"
"virus_comp_2266_cycle_1_9",FALSE,TRUE,FALSE,"t36 only"
