qname	tname	num_alns	pid	qcov	tcov
MT774396_1_101153	MT774409_1_96717	1	100.0	0.03	0.03
MT774396_1_101153	MT774410_1_98667	1	100.0	0.03	0.03
MT774396_1_101153	OHFX01000006	1	100.0	0.03	0.02
MT774396_1_101153	PPYE01511035	1	90.91	0.04	0.02
MT774396_1_101153	MT774378_1_101662	1	92.31	0.04	0.04
MT774396_1_101153	MT774411_1_97886	1	96.97	0.03	0.03
OJSE01000052	OIWQ01000029	37	94.15	81.92	80.47
OJSE01000052	OMGY01000027	45	94.67	82.96	83.97
OJSE01000052	OGZF01000025	50	94.54	82.16	81.2
OJSE01000052	sample-1_5_155540	48	89.25	76.89	73.86
OJSE01000052	OLOZ01000027	54	94.05	82.78	79.03
OJSE01000052	sample-1_7_152939	48	94.18	79.8	77.84
OJSE01000052	sample-1_4_157545	40	94.97	86.1	81.65
OJSE01000052	OBWI01000023	50	94.21	83.25	80.61
OJSE01000052	PPYF01266999	1	78.92	1.03	1.0
OJSE01000052	OHKV01000027	1	78.84	1.03	1.01
OJSE01000052	OJQQ01000027	1	80.55	0.87	0.82
OJSE01000052	ERR843949_ms_1	3	90.89	0.65	0.98
OJSE01000052	OGZF01000022	2	77.73	1.64	1.53
OJSE01000052	OLOG01000029	1	80.44	0.76	0.73
OJSE01000052	OGOO01000044	1	78.49	0.72	0.71
OJSE01000052	OLQV01000028	1	84.63	0.42	0.4
OJSE01000052	OMAV01000002	2	74.76	1.66	0.76
OJSE01000052	OIAT01000008	1	80.22	0.42	0.42
OJSE01000052	OLRA01000126	2	96.17	0.18	0.25
OJSE01000052	MZ130477_1_100971	3	91.34	0.31	0.46
OJSE01000052	OLPB01000025	2	92.28	0.23	0.33
OJSE01000052	sample-1_24_92306	1	73.83	0.38	0.64
OJSE01000052	sample-1_516_11797	1	89.06	0.09	1.06
OJSE01000052	OHMA01000001	1	93.75	0.04	0.03
MH616963_1_94878	MZ130488_1_91714	4	75.4	4.97	5.13
MH616963_1_94878	OGQI01000045	4	75.42	5.04	5.18
MH616963_1_94878	OBJF01000120	10	75.08	9.99	10.15
MH616963_1_94878	MT774381_1_91101	3	76.93	2.01	2.12
MH616963_1_94878	MZ130481_1_98001	4	72.85	5.28	5.12
MH616963_1_94878	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	1	74.85	1.54	1.58
MH616963_1_94878	UMIU01010253	6	74.46	3.01	3.06
MH616963_1_94878	OLGJ01000028	3	73.4	2.76	2.63
MH616963_1_94878	OBJP01000075	6	74.11	4.4	4.44
MH616963_1_94878	Rampelli_20005_NODE_59_length_93393_cov_174.533984	3	74.84	1.65	1.7
MH616963_1_94878	MT774383_1_93559	4	77.82	1.21	1.22
MH616963_1_94878	EM181_T3_ms_1	1	75.04	0.59	0.57
MH616963_1_94878	SRR4295175_ms_5	2	80.4	0.46	0.46
MH616963_1_94878	sample-1_1_194036	5	81.3	0.62	0.42
MH616963_1_94878	MT774377_1_93787	1	76.58	0.16	0.16
MH616963_1_94878	3300008513_____Ga0111022_100109	1	75.95	0.16	0.16
MZ130488_1_91714	MT774381_1_91101	10	75.62	16.76	16.79
MZ130488_1_91714	OGQI01000045	7	75.15	11.57	11.4
MZ130488_1_91714	MH616963_1_94878	4	75.4	5.13	4.97
MZ130488_1_91714	OBJF01000120	5	74.1	8.44	8.3
MZ130488_1_91714	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	1	73.62	2.07	2.05
MZ130488_1_91714	MZ130481_1_98001	2	73.47	2.42	2.28
MZ130488_1_91714	OLGJ01000028	2	73.37	2.26	2.09
MZ130488_1_91714	MT774383_1_93559	2	73.16	2.26	2.23
MZ130488_1_91714	MH552500_1_90023	1	72.93	1.59	1.62
MZ130488_1_91714	OBJP01000075	2	72.02	3.87	3.79
MZ130488_1_91714	OLGH01000138	3	76.94	1.33	1.29
MZ130488_1_91714	EM181_T3_ms_1	2	75.83	0.87	0.81
MZ130488_1_91714	SRR4295175_ms_5	1	80.94	0.3	0.29
MZ130488_1_91714	sample-1_1_194036	3	80.73	0.4	0.24
MZ130488_1_91714	MT774394_1_92815	1	71.76	0.6	0.6
MZ130488_1_91714	UMIU01010253	2	71.06	1.04	1.02
MZ130488_1_91714	MT774377_1_93787	1	81.05	0.1	0.1
MZ130488_1_91714	3300008513_____Ga0111022_100109	1	80.61	0.11	0.1
MZ130488_1_91714	OLGM01000006	1	90.57	0.06	0.03
OHEN01000023	OIAT01000008	50	91.38	82.04	82.03
OHEN01000023	OLZO01000021	52	92.94	84.97	84.81
OHEN01000023	OHYE01000011	49	91.05	81.81	77.55
OHEN01000023	OLOG01000029	49	94.16	89.38	86.87
OHEN01000023	OGZF01000022	55	93.06	80.96	78.07
OHEN01000023	OJOU01000011	57	92.7	81.82	81.43
OHEN01000023	OFMU01000028	46	93.6	85.59	85.53
OHEN01000023	OHXK01000005	42	91.39	81.31	83.0
OHEN01000023	OHKV01000027	48	90.44	82.14	81.72
OHEN01000023	OJQQ01000027	60	89.79	78.62	74.49
OHEN01000023	PPYF01266999	50	92.49	81.79	81.5
OHEN01000023	OLQV01000028	61	90.6	81.33	78.47
OHEN01000023	OGOO01000044	51	91.57	81.01	81.2
OHEN01000023	sample-1_24_92306	21	81.25	25.15	41.54
OHEN01000023	OMGY01000027	4	81.34	2.57	2.53
OHEN01000023	OLOZ01000027	3	76.75	1.49	1.9
OHEN01000023	sample-1_4_157545	3	80.15	0.86	0.84
OHEN01000023	sample-1_7_152939	2	80.84	0.68	0.68
OHEN01000023	OBWI01000023	3	77.54	1.2	1.22
OHEN01000023	OGZF01000025	2	76.97	1.2	1.21
OHEN01000023	OIWQ01000029	2	77.48	1.2	1.2
OHEN01000023	sample-1_5_155540	1	79.74	0.41	0.4
OHEN01000023	MN019_S19_74	1	92.31	0.03	0.05
OHEN01000023	ERR589851_NODE_110_length_101537_cov_76.3839	1	92.31	0.03	0.05
3300014788_____Ga0134381_1000049	MT774405_1_99848	26	94.84	71.97	74.69
3300014788_____Ga0134381_1000049	MT774396_1_101153	26	89.68	42.4	43.45
3300014788_____Ga0134381_1000049	sample-1_9_104613	31	89.73	40.47	39.99
3300014788_____Ga0134381_1000049	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	35	89.0	42.85	44.0
3300014788_____Ga0134381_1000049	OLWW01000036	23	80.42	29.9	30.83
3300014788_____Ga0134381_1000049	MN037_S1_79	25	80.21	30.98	31.88
3300014788_____Ga0134381_1000049	3300007714_____Ga0105661_1000061	27	80.67	30.44	31.07
3300014788_____Ga0134381_1000049	MT774398_1_100198	10	77.86	8.99	9.29
3300014788_____Ga0134381_1000049	MZ130493_1_100650	12	77.51	8.99	9.24
3300014788_____Ga0134381_1000049	HvCF_E4_ms_4	8	77.47	8.54	8.42
3300014788_____Ga0134381_1000049	sample-1_12_101623	11	77.22	9.0	9.17
3300014788_____Ga0134381_1000049	MT774400_1_96055	11	78.0	13.95	15.04
3300014788_____Ga0134381_1000049	MT774397_1_97290	7	78.46	8.55	9.08
3300014788_____Ga0134381_1000049	sample-1_13_99291	21	79.28	13.02	13.55
3300014788_____Ga0134381_1000049	sample-1_11_101626	9	78.81	8.83	9.01
3300014788_____Ga0134381_1000049	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	10	77.75	8.48	8.6
3300014788_____Ga0134381_1000049	MT774395_1_103665	4	76.71	5.48	5.48
3300014788_____Ga0134381_1000049	ERR589777_NODE_213_length_102559_cov_114.718	8	78.75	5.43	5.46
3300014788_____Ga0134381_1000049	MT774375_1_98826	3	74.43	2.71	2.83
3300014788_____Ga0134381_1000049	ERR589843_NODE_134_length_102073_cov_9.78706	3	75.26	2.95	3.0
3300014788_____Ga0134381_1000049	OLNQ01000088	6	79.84	3.31	3.41
3300014788_____Ga0134381_1000049	MZ130477_1_100971	5	76.43	2.69	2.77
3300014788_____Ga0134381_1000049	ERR843949_ms_1	6	75.45	4.01	4.18
3300014788_____Ga0134381_1000049	OLRA01000126	4	77.51	2.2	2.23
3300014788_____Ga0134381_1000049	MT774388_1_102301	1	80.41	0.51	0.52
3300014788_____Ga0134381_1000049	MT774379_1_92600	3	77.19	1.42	1.59
3300014788_____Ga0134381_1000049	OCHL01000028	1	86.33	0.34	0.2
3300014788_____Ga0134381_1000049	OHFX01000006	1	100.0	0.08	0.04
3300014788_____Ga0134381_1000049	OLPB01000025	1	77.96	0.23	0.23
3300014788_____Ga0134381_1000049	OCPX01000081	4	72.67	1.38	1.42
3300014788_____Ga0134381_1000049	sample-1_2895_2535	1	88.14	0.06	2.21
3300014788_____Ga0134381_1000049	OGYM01000002	1	100.0	0.03	0.02
3300014788_____Ga0134381_1000049	OJMP01000008	1	100.0	0.03	0.02
3300014788_____Ga0134381_1000049	OGQH01000028	1	100.0	0.03	0.02
3300014788_____Ga0134381_1000049	OHMA01000001	1	100.0	0.03	0.02
3300014788_____Ga0134381_1000049	OKSX01000010	1	100.0	0.03	0.02
3300014788_____Ga0134381_1000049	OMGK01000003	1	97.06	0.03	0.02
3300014788_____Ga0134381_1000049	OGTB01000008	1	96.88	0.03	0.02
OMGY01000027	OGZF01000025	43	93.38	86.91	84.08
OMGY01000027	sample-1_5_155540	45	89.85	74.97	71.23
OMGY01000027	OJSE01000052	45	94.67	83.98	82.95
OMGY01000027	OIWQ01000029	40	94.04	86.4	83.1
OMGY01000027	sample-1_4_157545	39	94.98	87.99	81.74
OMGY01000027	OLOZ01000027	51	93.96	84.69	80.61
OMGY01000027	sample-1_7_152939	47	94.54	81.83	78.73
OMGY01000027	OBWI01000023	49	94.0	84.7	80.26
OMGY01000027	OHEN01000023	4	81.35	2.53	2.56
OMGY01000027	OJOU01000011	3	83.15	2.69	1.82
OMGY01000027	OJQQ01000027	4	82.6	2.74	1.8
OMGY01000027	OHXK01000005	4	81.92	2.6	1.89
OMGY01000027	OLQV01000028	6	82.06	2.97	2.16
OMGY01000027	OIAT01000008	4	81.49	2.52	1.78
OMGY01000027	OFMU01000028	5	78.44	2.55	2.44
OMGY01000027	OLOG01000029	1	82.51	0.92	0.87
OMGY01000027	OLZO01000021	5	78.07	3.61	2.74
OMGY01000027	OHYE01000011	4	75.58	3.24	2.27
OMGY01000027	OHKV01000027	1	81.63	0.87	0.84
OMGY01000027	OLRA01000126	6	91.25	0.82	1.25
OMGY01000027	ERR843949_ms_1	3	94.39	0.83	1.23
OMGY01000027	PPYF01266999	7	79.07	1.91	1.67
OMGY01000027	OGOO01000044	2	78.21	1.11	1.07
OMGY01000027	MZ130477_1_100971	3	92.46	0.35	0.51
OMGY01000027	OLPB01000025	2	95.22	0.23	0.33
OMGY01000027	sample-1_516_11797	1	88.37	0.09	1.06
OGOT01000012	OMBT01000004	55	89.32	68.3	67.53
OGOT01000012	OMEW01000010	56	85.42	80.31	79.13
OGOT01000012	OCHL01000028	15	79.85	5.41	5.69
OGOT01000012	OGTB01000008	15	78.52	5.46	5.43
OGOT01000012	MH675552_1_102679	1	78.74	0.62	1.11
OGOT01000012	OLOE01000004	3	77.38	1.02	1.02
OGOT01000012	OHFX01000006	4	77.84	0.98	0.98
OGOT01000012	OHMA01000001	6	78.84	1.1	1.08
OGOT01000012	MN019_S19_74	1	97.85	0.15	0.28
OGOT01000012	PPYE01511035	6	78.64	1.13	1.12
OGOT01000012	ERR589777_NODE_213_length_102559_cov_114.718	3	80.24	0.4	0.72
OGOT01000012	OGQH01000028	5	80.29	0.69	0.67
OGOT01000012	OKSX01000010	3	77.81	0.52	0.52
OGOT01000012	MT774398_1_100198	1	92.68	0.07	0.12
OGOT01000012	OMGK01000003	4	85.63	0.26	0.25
OGOT01000012	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	98.04	0.03	0.05
OGOT01000012	OLGM01000006	1	86.54	0.03	0.03
MT774408_1_94826	MT774409_1_96717	13	79.4	19.21	18.67
MT774408_1_94826	3300006463_____Ga0100176_1000099	4	75.89	8.04	7.22
MT774408_1_94826	OLNZ01000083	4	75.88	8.04	7.19
MT774408_1_94826	MT774406_1_101532	4	75.33	9.5	8.82
MT774408_1_94826	MT774410_1_98667	5	75.04	7.95	7.65
MT774408_1_94826	sample-1_2023_3705	1	75.86	2.46	62.78
MT774408_1_94826	MT774411_1_97886	5	74.49	6.35	6.16
MT774408_1_94826	MZ130491_1_98573	3	77.6	1.27	1.23
MT774408_1_94826	ERR589851_NODE_110_length_101537_cov_76.3839	1	84.94	0.5	0.47
MT774408_1_94826	OLRA01000126	1	98.04	0.05	0.05
MT774408_1_94826	MH552500_1_90023	1	92.31	0.05	0.06
MT774395_1_103665	MT774397_1_97290	28	87.17	45.88	48.82
MT774395_1_103665	MT774398_1_100198	30	81.49	57.78	59.77
MT774395_1_103665	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	35	82.04	58.37	59.18
MT774395_1_103665	HvCF_E4_ms_4	34	81.41	62.8	62.05
MT774395_1_103665	MZ130493_1_100650	22	80.88	27.75	28.56
MT774395_1_103665	sample-1_12_101623	23	79.32	37.59	38.3
MT774395_1_103665	sample-1_9_104613	11	79.79	13.26	13.2
MT774395_1_103665	MT774400_1_96055	8	79.3	11.89	12.88
MT774395_1_103665	OLWW01000036	6	77.06	9.58	9.94
MT774395_1_103665	MT774396_1_101153	18	78.78	16.15	16.56
MT774395_1_103665	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	11	79.86	11.41	11.69
MT774395_1_103665	MN037_S1_79	6	76.53	10.06	10.42
MT774395_1_103665	sample-1_13_99291	14	78.43	14.52	15.18
MT774395_1_103665	OLNQ01000088	4	75.42	6.22	6.41
MT774395_1_103665	ERR589777_NODE_213_length_102559_cov_114.718	3	75.7	5.45	5.51
MT774395_1_103665	sample-1_11_101626	7	75.77	9.62	9.85
MT774395_1_103665	3300007714_____Ga0105661_1000061	7	76.42	7.95	8.12
MT774395_1_103665	3300014788_____Ga0134381_1000049	5	76.43	6.29	6.29
MT774395_1_103665	MT774405_1_99848	7	77.9	6.22	6.46
MT774395_1_103665	MT774377_1_93787	1	90.76	0.65	0.72
MT774395_1_103665	OCPX01000081	1	76.75	1.3	1.33
MT774395_1_103665	ERR843949_ms_1	1	78.81	1.0	1.04
MT774395_1_103665	MZ130477_1_100971	2	76.73	1.48	1.52
MT774395_1_103665	OLRA01000126	2	77.77	1.33	1.33
MT774395_1_103665	MT774375_1_98826	1	76.96	1.07	1.12
MT774395_1_103665	MT774379_1_92600	2	74.73	1.66	1.86
MT774395_1_103665	sample-1_1_194036	5	82.87	0.73	0.54
MT774395_1_103665	ERR589843_NODE_134_length_102073_cov_9.78706	1	73.33	1.25	1.27
MT774395_1_103665	sample-1_2895_2535	1	85.9	0.29	11.99
MT774395_1_103665	3300008513_____Ga0111022_100109	1	82.79	0.24	0.25
MT774395_1_103665	SRR4295175_ms_5	1	80.62	0.25	0.26
MT774395_1_103665	OLPB01000025	2	78.27	0.38	0.38
MT774395_1_103665	OHFX01000006	1	88.75	0.08	0.04
MT774395_1_103665	sample-1_5_155540	1	75.0	0.21	0.14
3300008513_____Ga0111022_100109	sample-1_1_194036	35	94.91	96.77	95.46
3300008513_____Ga0111022_100109	MT774377_1_93787	20	92.85	92.19	95.13
3300008513_____Ga0111022_100109	SRR4295175_ms_5	24	88.5	87.36	88.14
3300008513_____Ga0111022_100109	EM181_T3_ms_1	25	77.11	38.95	38.72
3300008513_____Ga0111022_100109	OLOE01000004	3	77.49	1.67	0.87
3300008513_____Ga0111022_100109	MH552500_1_90023	2	74.16	1.66	1.78
3300008513_____Ga0111022_100109	OHFX01000006	3	78.71	1.0	0.52
3300008513_____Ga0111022_100109	MT774397_1_97290	1	81.02	0.49	0.5
3300008513_____Ga0111022_100109	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	1	75.99	0.59	0.56
3300008513_____Ga0111022_100109	MT774395_1_103665	1	81.68	0.27	0.25
3300008513_____Ga0111022_100109	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	70.7	1.16	1.18
3300008513_____Ga0111022_100109	UMIU01010253	1	77.97	0.24	0.25
3300008513_____Ga0111022_100109	MZ130481_1_98001	1	74.16	0.39	0.38
3300008513_____Ga0111022_100109	OLGJ01000028	1	73.76	0.36	0.35
3300008513_____Ga0111022_100109	HvCF_E4_ms_4	1	89.16	0.09	0.08
3300008513_____Ga0111022_100109	OBJF01000120	1	77.27	0.18	0.19
3300008513_____Ga0111022_100109	MZ130488_1_91714	1	81.05	0.1	0.1
3300008513_____Ga0111022_100109	MH616963_1_94878	1	79.82	0.11	0.11
OLWW01000036	MN037_S1_79	28	96.58	69.61	69.49
OLWW01000036	sample-1_13_99291	32	81.16	43.47	43.95
OLWW01000036	MT774400_1_96055	20	87.96	34.35	35.85
OLWW01000036	3300014788_____Ga0134381_1000049	23	80.43	30.79	29.87
OLWW01000036	3300007714_____Ga0105661_1000061	32	81.53	43.45	43.02
OLWW01000036	MT774405_1_99848	22	80.21	29.63	29.81
OLWW01000036	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	9	75.82	15.25	14.94
OLWW01000036	MT774398_1_100198	8	77.1	7.25	7.26
OLWW01000036	HvCF_E4_ms_4	6	76.58	8.59	8.18
OLWW01000036	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	15	76.57	19.56	19.46
OLWW01000036	MT774395_1_103665	5	77.18	9.38	9.04
OLWW01000036	MZ130493_1_100650	8	77.02	10.74	10.7
OLWW01000036	OLNQ01000088	5	76.56	8.48	8.47
OLWW01000036	MT774397_1_97290	7	77.5	9.21	9.44
OLWW01000036	sample-1_9_104613	13	78.64	13.09	12.56
OLWW01000036	sample-1_11_101626	12	76.09	13.36	13.2
OLWW01000036	sample-1_12_101623	5	79.1	5.04	4.98
OLWW01000036	MT774396_1_101153	12	80.29	6.92	6.9
OLWW01000036	ERR589777_NODE_213_length_102559_cov_114.718	6	76.28	8.27	8.12
OLWW01000036	ERR589843_NODE_134_length_102073_cov_9.78706	2	76.52	1.8	1.77
OLWW01000036	OCPX01000081	4	75.35	3.17	3.13
OLWW01000036	MT774375_1_98826	2	76.6	1.47	1.5
OLWW01000036	OLRA01000126	4	76.84	2.27	2.22
OLWW01000036	OLPB01000025	2	74.15	1.58	1.55
OLWW01000036	ERR843949_ms_1	3	75.87	1.19	1.19
OLWW01000036	MZ130477_1_100971	3	73.77	1.95	1.95
OLWW01000036	MT774379_1_92600	2	83.27	0.51	0.55
OLWW01000036	OHFX01000006	1	95.81	0.17	0.09
OLWW01000036	sample-1_2895_2535	1	82.04	0.24	9.55
OLWW01000036	OGQH01000028	1	98.08	0.05	0.03
OLWW01000036	OHMA01000001	1	98.08	0.05	0.03
OLWW01000036	OKSX01000010	1	98.08	0.05	0.03
OLWW01000036	OGTB01000008	1	96.15	0.05	0.03
OLWW01000036	OMGK01000003	1	96.15	0.05	0.03
MT774377_1_93787	3300008513_____Ga0111022_100109	20	92.86	95.1	92.15
MT774377_1_93787	sample-1_1_194036	34	93.11	96.94	92.9
MT774377_1_93787	SRR4295175_ms_5	26	90.89	88.39	86.34
MT774377_1_93787	EM181_T3_ms_1	23	77.02	41.93	40.31
MT774377_1_93787	MT774395_1_103665	1	90.76	0.72	0.65
MT774377_1_93787	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	4	83.06	1.58	1.46
MT774377_1_93787	NG-15813_44_lib254059_NODE_1_length_93391_cov_9.27449	2	82.64	0.48	0.48
MT774377_1_93787	OHFX01000006	3	76.47	0.99	0.51
MT774377_1_93787	HvCF_E4_ms_4	3	80.03	0.69	0.61
MT774377_1_93787	OLOE01000004	2	72.65	1.17	0.59
MT774377_1_93787	Rampelli_20005_NODE_59_length_93393_cov_174.533984	1	76.24	0.4	0.4
MT774377_1_93787	MH552500_1_90023	1	85.03	0.16	0.16
MT774377_1_93787	UMIU01010253	1	77.97	0.25	0.25
MT774377_1_93787	MZ130481_1_98001	1	74.16	0.4	0.38
MT774377_1_93787	MT774398_1_100198	3	84.92	0.34	0.32
MT774377_1_93787	OLGJ01000028	1	73.76	0.38	0.35
MT774377_1_93787	MT774394_1_92815	1	72.81	0.44	0.44
MT774377_1_93787	MH616963_1_94878	1	76.58	0.16	0.16
MT774377_1_93787	MZ130488_1_91714	1	81.05	0.1	0.1
MT774385_1_101437	MT774387_1_102434	2	89.91	0.77	0.76
MT774385_1_101437	OLXR01000011	5	86.3	1.14	0.66
MT774385_1_101437	MH675552_1_102679	1	73.49	0.97	0.95
MT774385_1_101437	KJ003983_1_99915	1	75.1	0.75	0.77
MT774385_1_101437	QRFC01000022	1	87.28	0.28	0.17
MT774385_1_101437	OLVX01000015	2	86.28	0.22	0.13
MT774385_1_101437	OGYM01000002	5	79.31	0.72	0.43
MT774385_1_101437	MT774389_1_101082	1	86.3	0.07	0.07
MT774385_1_101437	MT074136_1_99494	1	72.41	0.26	0.26
MT774385_1_101437	NG-14253_56xxx_lib223972_5684_NODE_1_length_101680_cov_95.3006	1	94.12	0.05	0.05
MT774385_1_101437	OHFV01000001	1	100.0	0.03	0.02
MT774398_1_100198	NG-15813_95_lib254056_NODE_1_length_102100_cov_1588.91	30	88.99	71.35	69.98
MT774398_1_100198	HvCF_E4_ms_4	32	88.3	93.3	89.2
MT774398_1_100198	MT774395_1_103665	30	81.53	59.06	57.09
MT774398_1_100198	MZ130493_1_100650	30	81.33	29.23	29.04
MT774398_1_100198	sample-1_12_101623	31	81.59	28.85	28.4
MT774398_1_100198	MT774397_1_97290	30	82.52	35.77	36.77
MT774398_1_100198	NG-14571_115xxx_NODE_1_length_101130_cov_1132.63	17	78.95	18.07	17.89
MT774398_1_100198	MT774396_1_101153	17	80.23	15.56	15.39
MT774398_1_100198	3300014788_____Ga0134381_1000049	10	77.86	9.29	8.99
MT774398_1_100198	MT774400_1_96055	10	80.61	11.29	11.74
MT774398_1_100198	OLWW01000036	8	77.08	7.27	7.27
MT774398_1_100198	3300007714_____Ga0105661_1000061	11	77.0	12.51	12.37
MT774398_1_100198	MN037_S1_79	9	78.49	7.62	7.63
MT774398_1_100198	sample-1_9_104613	20	79.32	17.06	16.34
MT774398_1_100198	sample-1_13_99291	17	79.01	16.84	16.93
MT774398_1_100198	OLNQ01000088	7	75.55	9.27	9.24
MT774398_1_100198	ERR589777_NODE_213_length_102559_cov_114.718	7	75.43	9.24	9.02
MT774398_1_100198	sample-1_11_101626	7	76.65	7.85	7.76
MT774398_1_100198	MT774405_1_99848	13	76.38	15.16	15.15
MT774398_1_100198	OCPX01000081	4	77.33	1.97	1.94
MT774398_1_100198	ERR843949_ms_1	4	75.87	2.59	2.6
MT774398_1_100198	MZ130477_1_100971	3	76.02	2.03	2.02
MT774398_1_100198	OLRA01000126	2	79.07	1.03	1.0
MT774398_1_100198	MT774375_1_98826	2	77.6	1.33	1.34
MT774398_1_100198	SRR4295175_ms_5	4	88.6	0.97	1.01
MT774398_1_100198	OJMP01000008	1	73.76	1.48	0.86
MT774398_1_100198	OLPB01000025	2	75.63	1.29	1.26
MT774398_1_100198	OHFX01000006	4	72.18	2.74	1.48
MT774398_1_100198	sample-1_2895_2535	3	92.23	0.72	28.32
MT774398_1_100198	ERR589843_NODE_134_length_102073_cov_9.78706	2	73.39	1.34	1.32
MT774398_1_100198	sample-1_1_194036	7	84.42	0.88	0.62
MT774398_1_100198	OIOX01000001	1	73.68	0.73	0.41
MT774398_1_100198	OGOT01000012	1	92.68	0.12	0.07
MT774398_1_100198	MT774377_1_93787	3	84.92	0.32	0.34
MT774398_1_100198	phage_2	1	89.02	0.08	0.05
MT774398_1_100198	OGQH01000028	1	100.0	0.05	0.02
MT774398_1_100198	OHMA01000001	1	100.0	0.05	0.02
MT774398_1_100198	MT774379_1_92600	1	94.64	0.05	0.06
MT774398_1_100198	OKSX01000010	1	100.0	0.05	0.02
MT774398_1_100198	OMGK01000003	1	100.0	0.04	0.02
MT774398_1_100198	OGTB01000008	1	100.0	0.04	0.02
MT774398_1_100198	OLYV01000018	1	92.5	0.04	0.02
OLNZ01000083	3300006463_____Ga0100176_1000099	15	97.45	71.91	72.35
OLNZ01000083	MT774406_1_101532	16	98.02	69.9	72.29
OLNZ01000083	MT774408_1_94826	4	75.85	7.2	8.05
OLNZ01000083	MT774410_1_98667	8	76.16	7.48	8.03
OLNZ01000083	MT774411_1_97886	7	75.49	7.01	7.52
OLNZ01000083	MT774409_1_96717	5	75.51	4.73	5.16
OLNZ01000083	sample-1_2023_3705	2	81.75	1.41	40.13
OLNZ01000083	MZ130491_1_98573	6	77.81	3.95	4.21
OLNZ01000083	sample-1_11_101626	1	73.17	1.1	1.14
OLNZ01000083	sample-1_4226_1355	1	78.91	0.45	34.98
OLNZ01000083	sample-1_12_101623	1	72.43	1.09	1.12
OLNZ01000083	3300007714_____Ga0105661_1000061	2	73.17	0.94	0.97
OLNZ01000083	phage_2	1	90.91	0.07	0.04
OLNZ01000083	MN037_S1_79	1	76.88	0.17	0.18
OLNZ01000083	MZ130477_1_100971	1	81.6	0.11	0.12
OLGH01000138	sample-1_4390_1275	1	93.88	1.12	81.96
OLGH01000138	sample-1_4677_1147	1	97.06	0.95	77.07
OLGH01000138	MT774381_1_91101	2	84.16	1.02	1.04
OLGH01000138	MZ130488_1_91714	3	76.89	1.29	1.33
OLGH01000138	OATI01000137	1	75.88	0.76	0.74
OLGH01000138	UMIU01010253	1	79.56	0.24	0.24
OLGH01000138	OGQI01000045	1	84.4	0.12	0.11
OLGH01000138	Monaco_MBA4038_NODE_3_length_106353_cov_62.035654	1	85.56	0.09	0.08
OLGH01000138	MT774378_1_101662	1	81.94	0.08	0.07
OLGH01000138	MZ130481_1_98001	1	92.5	0.04	0.04
MH552500_1_90023	MT774394_1_92815	13	77.08	24.26	23.58
MH552500_1_90023	Rampelli_20005_NODE_59_length_93393_cov_174.533984	6	74.8	6.7	6.48
MH552500_1_90023	OBJF01000120	3	74.15	3.81	3.66
MH552500_1_90023	OGQI01000045	1	74.72	1.59	1.54
MH552500_1_90023	sample-1_1_194036	4	73.89	1.84	1.71
MH552500_1_90023	3300008513_____Ga0111022_100109	2	74.19	1.79	1.66
MH552500_1_90023	MZ130488_1_91714	1	72.93	1.62	1.59
MH552500_1_90023	OLGJ01000028	2	73.92	1.79	1.61
MH552500_1_90023	MZ130481_1_98001	1	72.66	1.58	1.45
MH552500_1_90023	UMIU01010253	1	71.28	1.59	1.52
MH552500_1_90023	MT774377_1_93787	1	85.03	0.16	0.16
MH552500_1_90023	SRR4295175_ms_5	1	81.03	0.19	0.18
MH552500_1_90023	EM181_T3_ms_1	1	79.66	0.19	0.18
MH552500_1_90023	MT774408_1_94826	1	92.31	0.06	0.05
MH552500_1_90023	phage_2	1	90.7	0.05	0.02
OLVX01000015	OGYM01000002	51	91.78	75.76	75.47
OLVX01000015	OIOX01000001	13	82.56	3.67	3.54
OLVX01000015	OJMP01000008	11	81.59	3.65	3.53
OLVX01000015	OHFV01000001	9	88.78	1.83	1.82
OLVX01000015	QRFC01000022	11	86.14	2.28	2.22
OLVX01000015	OLXR01000011	10	88.58	1.93	1.8
OLVX01000015	OLWB01000021	12	78.55	2.32	2.43
OLVX01000015	MT774385_1_101437	2	86.28	0.13	0.22
OLVX01000015	MN037_S1_79	1	83.25	0.11	0.2
OLVX01000015	MT774396_1_101153	1	84.27	0.1	0.17
OLVX01000015	sample-1_13_99291	1	84.57	0.09	0.16
OLVX01000015	MT774379_1_92600	3	83.92	0.23	0.34
OLVX01000015	OCPX01000081	1	80.24	0.1	0.16
OLVX01000015	MT774409_1_96717	1	89.13	0.05	0.1
OLVX01000015	phage_2	1	86.14	0.06	0.06
OLVX01000015	3300006463_____Ga0100176_1000099	1	79.65	0.09	0.16
